cdr_id,msisdn,service_type,usage_volume,timestamp,site_id,billed_amount,billing_status,potential_loss
TXN_000237,628175327576,Voice,149.63949556530372,2022-01-01 03:56:00,SITE_68,22445.92433479556,Billed,0.0
TXN_000238,628175962140,Data,558.8260930926517,2022-01-01 03:57:00,SITE_92,27941.304654632582,Billed,0.0
TXN_000239,628173799487,Interconnection,917.431552605242,2022-01-01 03:58:00,SITE_60,45871.57763026211,Billed,0.0
TXN_000240,628173904941,Voice,392.0882506036817,2022-01-01 03:59:00,SITE_12,58813.23759055226,Billed,0.0
TXN_000241,628178983441,Interconnection,845.1054268953316,2022-01-01 04:00:00,SITE_16,42255.27134476658,Billed,0.0
TXN_000242,628176320385,Data,1.2406336433486076,2022-01-01 04:01:00,SITE_53,62.03168216743038,Billed,0.0
TXN_000243,628173100021,Roaming,169.34612881572502,2022-01-01 04:02:00,SITE_54,25401.91932235876,Billed,0.0
TXN_000244,628177928040,Data,31.39311611443153,2022-01-01 04:03:00,SITE_49,1569.6558057215766,Billed,0.0
TXN_000245,628171618467,Roaming,328.8190333345536,2022-01-01 04:04:00,SITE_36,49322.85500018304,Billed,0.0
TXN_000246,628176333152,Data,908.2814061008064,2022-01-01 04:05:00,SITE_62,45414.07030504032,Billed,0.0
TXN_000247,628178328141,Data,97.85517147538876,2022-01-01 04:06:00,SITE_84,4892.758573769438,Billed,0.0
TXN_000248,628176072148,Voice,606.8033669670566,2022-01-01 04:07:00,SITE_26,91020.5050450585,Billed,0.0
TXN_000249,628172707923,Voice,452.0444431803247,2022-01-01 04:08:00,SITE_56,67806.66647704871,Billed,0.0
TXN_000250,628176134207,Interconnection,938.5297441534468,2022-01-01 04:09:00,SITE_90,46926.48720767233,Billed,0.0
TXN_000251,628179516999,Data,123.39662339455674,2022-01-01 04:10:00,SITE_22,6169.831169727837,Billed,0.0
TXN_000252,628177730886,Data,212.8158226517267,2022-01-01 04:11:00,SITE_73,10640.791132586335,Billed,0.0
TXN_000253,628176853584,Roaming,30.51242664288178,2022-01-01 04:12:00,SITE_69,4576.863996432267,Billed,0.0
TXN_000254,628179170528,Data,434.5013143817424,2022-01-01 04:13:00,SITE_81,21725.06571908712,Billed,0.0
TXN_000255,628175301754,Interconnection,278.5550666650896,2022-01-01 04:14:00,SITE_49,13927.75333325448,Billed,0.0
TXN_000256,628173269042,Roaming,870.0360279564305,2022-01-01 04:15:00,SITE_98,130505.40419346458,Billed,0.0
TXN_000257,628172983509,Data,605.3358723845573,2022-01-01 04:16:00,SITE_2,30266.793619227865,Billed,0.0
TXN_000258,628178740141,Roaming,614.476647237726,2022-01-01 04:17:00,SITE_53,,Unbilled,92171.49708565889
TXN_000259,628171116381,Voice,532.3787861844212,2022-01-01 04:18:00,SITE_7,79856.81792766319,Billed,0.0
TXN_000260,628172521701,Data,92.7584868919718,2022-01-01 04:19:00,SITE_77,4637.92434459859,Billed,0.0
TXN_000261,628177105525,Data,445.5736650416299,2022-01-01 04:20:00,SITE_20,22278.683252081497,Billed,0.0
TXN_000262,628174438618,Data,999.505684518808,2022-01-01 04:21:00,SITE_94,49975.2842259404,Billed,0.0
TXN_000263,628178913697,Roaming,835.3940615551688,2022-01-01 04:22:00,SITE_30,125309.10923327532,Billed,0.0
TXN_000264,628173457184,Interconnection,893.5655951129488,2022-01-01 04:23:00,SITE_75,44678.27975564744,Billed,0.0
TXN_000265,628175103022,Data,823.4031328872529,2022-01-01 04:24:00,SITE_95,41170.15664436264,Billed,0.0
TXN_000266,628172418175,Data,103.9386517375517,2022-01-01 04:25:00,SITE_67,,Unbilled,5196.932586877585
TXN_000267,628174806688,Interconnection,228.2208058107348,2022-01-01 04:26:00,SITE_59,11411.04029053674,Billed,0.0
TXN_000268,628178265795,Data,4.118529705053217,2022-01-01 04:27:00,SITE_66,205.92648525266085,Billed,0.0
TXN_000269,628174772962,Data,304.20661475323334,2022-01-01 04:28:00,SITE_3,15210.330737661669,Billed,0.0
TXN_000270,628175041776,Data,109.49879494414608,2022-01-01 04:29:00,SITE_56,,Unbilled,5474.939747207304
TXN_000271,628173727423,Interconnection,473.3205519562814,2022-01-01 04:30:00,SITE_79,23666.02759781407,Billed,0.0
TXN_000272,628176709840,Data,677.450361085328,2022-01-01 04:31:00,SITE_17,33872.5180542664,Billed,0.0
TXN_000273,628176130397,Roaming,874.630789743039,2022-01-01 04:32:00,SITE_52,131194.61846145586,Billed,0.0
TXN_000274,628174451356,Roaming,749.4679479258073,2022-01-01 04:33:00,SITE_7,112420.1921888711,Billed,0.0
TXN_000275,628174444084,Data,938.6470101827268,2022-01-01 04:34:00,SITE_5,46932.35050913633,Billed,0.0
TXN_000276,628173927109,Data,54.84439210339501,2022-01-01 04:35:00,SITE_98,2742.2196051697506,Billed,0.0
TXN_000277,628177979451,Roaming,13.1676555811249,2022-01-01 04:36:00,SITE_97,1975.1483371687348,Billed,0.0
TXN_000278,628179519981,Data,661.6767757223764,2022-01-01 04:37:00,SITE_54,33083.838786118824,Billed,0.0
TXN_000279,628178778484,Roaming,290.063057812024,2022-01-01 04:38:00,SITE_61,43509.4586718036,Billed,0.0
TXN_000280,628179503902,Interconnection,254.24751508966736,2022-01-01 04:39:00,SITE_16,12712.375754483368,Billed,0.0
TXN_000281,628177214624,SMS,331.55620060610045,2022-01-01 04:40:00,SITE_67,16577.810030305023,Billed,0.0
TXN_000282,628175842611,Roaming,270.5262618344718,2022-01-01 04:41:00,SITE_59,40578.93927517077,Billed,0.0
TXN_000283,628177357182,Roaming,511.9249698952857,2022-01-01 04:42:00,SITE_47,76788.74548429286,Billed,0.0
TXN_000284,628175335868,Roaming,440.7082987769084,2022-01-01 04:43:00,SITE_48,66106.24481653626,Billed,0.0
TXN_000285,628173215167,Data,512.9161228252797,2022-01-01 04:44:00,SITE_64,25645.806141263984,Billed,0.0
TXN_000286,628174886402,Voice,673.0408978889358,2022-01-01 04:45:00,SITE_50,100956.13468334037,Billed,0.0
TXN_000287,628177545535,Data,387.7433784621772,2022-01-01 04:46:00,SITE_85,19387.16892310886,Billed,0.0
TXN_000288,628177842385,SMS,252.05637945501465,2022-01-01 04:47:00,SITE_41,12602.81897275073,Billed,0.0
TXN_000289,628171688105,Data,167.03433627193672,2022-01-01 04:48:00,SITE_72,,Unbilled,8351.716813596837
TXN_000290,628172989173,Roaming,350.1246454130929,2022-01-01 04:49:00,SITE_22,52518.696811963935,Billed,0.0
TXN_000291,628174080761,Data,742.0646687709259,2022-01-01 04:50:00,SITE_54,,Unbilled,37103.2334385463
TXN_000292,628172414466,SMS,756.9482052013581,2022-01-01 04:51:00,SITE_5,37847.4102600679,Billed,0.0
TXN_000293,628171445101,Voice,667.238481297526,2022-01-01 04:52:00,SITE_17,100085.77219462892,Billed,0.0
TXN_000294,628179106609,Roaming,234.7941471315677,2022-01-01 04:53:00,SITE_78,35219.12206973516,Billed,0.0
TXN_000295,628178413023,Data,588.498159608843,2022-01-01 04:54:00,SITE_41,29424.90798044216,Billed,0.0
TXN_000296,628178613269,Data,571.1189719152711,2022-01-01 04:55:00,SITE_92,28555.948595763555,Billed,0.0
TXN_000297,628172105534,Data,484.7819319116157,2022-01-01 04:56:00,SITE_95,24239.096595580788,Billed,0.0
TXN_000298,628175353127,Roaming,550.4290073974804,2022-01-01 04:57:00,SITE_81,82564.35110962206,Billed,0.0
TXN_000299,628178315360,Data,492.2988419910444,2022-01-01 04:58:00,SITE_35,24614.94209955222,Billed,0.0
TXN_000300,628179073461,Data,565.8909097080341,2022-01-01 04:59:00,SITE_40,28294.545485401704,Billed,0.0
TXN_000301,628171498863,Interconnection,715.7904486665076,2022-01-01 05:00:00,SITE_22,35789.52243332538,Billed,0.0
TXN_000302,628179756262,Roaming,110.5185662090363,2022-01-01 05:01:00,SITE_48,16577.784931355443,Billed,0.0
TXN_000303,628173676188,Interconnection,749.8761263968747,2022-01-01 05:02:00,SITE_53,37493.80631984374,Billed,0.0
TXN_000304,628174295990,Data,136.7502639774666,2022-01-01 05:03:00,SITE_93,6837.51319887333,Billed,0.0
TXN_000305,628178782937,Data,67.56137041196432,2022-01-01 05:04:00,SITE_10,3378.068520598216,Billed,0.0
TXN_000306,628177526818,Roaming,976.103606535246,2022-01-01 05:05:00,SITE_18,146415.5409802869,Billed,0.0
TXN_000307,628176491590,Data,957.034777101571,2022-01-01 05:06:00,SITE_99,47851.73885507855,Billed,0.0
TXN_000308,628177512440,Roaming,61.37610839562349,2022-01-01 05:07:00,SITE_80,9206.416259343525,Billed,0.0
TXN_000309,628177099628,Data,443.8101880334872,2022-01-01 05:08:00,SITE_49,22190.50940167436,Billed,0.0
TXN_000310,628177555968,Data,187.05869336147487,2022-01-01 05:09:00,SITE_71,9352.934668073747,Billed,0.0
TXN_000311,628173699015,Voice,485.8595522372837,2022-01-01 05:10:00,SITE_30,72878.93283559255,Billed,0.0
TXN_000312,628179837590,Data,830.3470657565878,2022-01-01 05:11:00,SITE_19,41517.35328782939,Billed,0.0
TXN_000313,628172172622,Voice,950.6611629681472,2022-01-01 05:12:00,SITE_55,,Unbilled,142599.17444522207
TXN_000314,628173503771,Voice,634.6184007980859,2022-01-01 05:13:00,SITE_60,95192.76011971288,Billed,0.0
TXN_000315,628174177825,Interconnection,354.5517615446052,2022-01-01 05:14:00,SITE_87,17727.58807723026,Billed,0.0
TXN_000316,628171996161,Data,603.7222400789537,2022-01-01 05:15:00,SITE_72,30186.11200394769,Billed,0.0
TXN_000317,628175183839,SMS,312.6893048023419,2022-01-01 05:16:00,SITE_81,15634.465240117095,Billed,0.0
TXN_000318,628171666326,Roaming,909.9138171912284,2022-01-01 05:17:00,SITE_21,136487.07257868425,Billed,0.0
TXN_000319,628171649150,Data,870.5300626427311,2022-01-01 05:18:00,SITE_26,43526.50313213655,Billed,0.0
TXN_000320,628174375957,Voice,558.6735185293813,2022-01-01 05:19:00,SITE_28,83801.0277794072,Billed,0.0
TXN_000321,628171118834,Roaming,325.47411646498017,2022-01-01 05:20:00,SITE_39,48821.11746974703,Billed,0.0
TXN_000322,628174239576,SMS,294.0962859073954,2022-01-01 05:21:00,SITE_33,14704.81429536977,Billed,0.0
TXN_000323,628176893309,Roaming,34.3845767103544,2022-01-01 05:22:00,SITE_40,5157.68650655316,Billed,0.0
TXN_000324,628176948540,Roaming,816.0050301742699,2022-01-01 05:23:00,SITE_83,122400.75452614047,Billed,0.0
TXN_000325,628175249913,Interconnection,450.93282982596895,2022-01-01 05:24:00,SITE_29,22546.641491298447,Billed,0.0
TXN_000326,628175422201,Data,325.8077954718641,2022-01-01 05:25:00,SITE_20,16290.389773593208,Billed,0.0
TXN_000327,628172079600,Data,471.6392446427561,2022-01-01 05:26:00,SITE_20,23581.962232137805,Billed,0.0
TXN_000328,628174503157,SMS,818.9192524641974,2022-01-01 05:27:00,SITE_74,40945.96262320987,Billed,0.0
TXN_000329,628179272874,Voice,125.48959349981368,2022-01-01 05:28:00,SITE_12,18823.43902497205,Billed,0.0
TXN_000330,628179849851,Roaming,857.7983322535855,2022-01-01 05:29:00,SITE_97,128669.74983803782,Billed,0.0
TXN_000331,628172985588,Voice,897.6113262732456,2022-01-01 05:30:00,SITE_25,134641.69894098683,Billed,0.0
TXN_000332,628179640059,Data,946.7612071188544,2022-01-01 05:31:00,SITE_25,47338.06035594271,Billed,0.0
TXN_000333,628175197355,Roaming,398.0905044302052,2022-01-01 05:32:00,SITE_4,59713.57566453077,Billed,0.0
TXN_000334,628172752683,Data,217.9232636336342,2022-01-01 05:33:00,SITE_4,10896.16318168171,Billed,0.0
TXN_000335,628178716868,Data,374.2671776482318,2022-01-01 05:34:00,SITE_9,18713.35888241159,Billed,0.0
TXN_000336,628172004646,Data,333.5791841351719,2022-01-01 05:35:00,SITE_15,16678.959206758595,Billed,0.0
TXN_000337,628174867500,Roaming,176.97775859035718,2022-01-01 05:36:00,SITE_26,26546.66378855358,Billed,0.0
TXN_000338,628171449395,Data,607.6594034313864,2022-01-01 05:37:00,SITE_79,30382.97017156932,Billed,0.0
TXN_000339,628176143901,Roaming,477.1475363481202,2022-01-01 05:38:00,SITE_90,71572.13045221803,Billed,0.0
TXN_000340,628177754350,Voice,865.8352913316796,2022-01-01 05:39:00,SITE_92,129875.29369975194,Billed,0.0
TXN_000341,628172260386,Roaming,33.07747090157619,2022-01-01 05:40:00,SITE_71,4961.620635236429,Billed,0.0
TXN_000342,628174054390,Roaming,644.2240596275713,2022-01-01 05:41:00,SITE_32,96633.60894413567,Billed,0.0
TXN_000343,628178019431,Voice,763.1859296330496,2022-01-01 05:42:00,SITE_76,114477.88944495744,Billed,0.0
TXN_000344,628174379569,Data,759.7270826191187,2022-01-01 05:43:00,SITE_99,37986.35413095594,Billed,0.0
TXN_000345,628173900603,Voice,886.1878931284296,2022-01-01 05:44:00,SITE_52,132928.18396926444,Billed,0.0
TXN_000346,628179611474,Roaming,729.3047090866646,2022-01-01 05:45:00,SITE_32,109395.7063629997,Billed,0.0
TXN_000347,628172646711,Data,927.8822515860486,2022-01-01 05:46:00,SITE_9,46394.11257930243,Billed,0.0
TXN_000348,628176587774,SMS,333.3239432210706,2022-01-01 05:47:00,SITE_78,16666.19716105353,Billed,0.0
TXN_000349,628177319707,Voice,503.70620733479154,2022-01-01 05:48:00,SITE_13,75555.93110021873,Billed,0.0
TXN_000350,628178967801,Data,15.065583619607784,2022-01-01 05:49:00,SITE_56,,Unbilled,753.2791809803892
TXN_000351,628172423286,Voice,7.950629715987922,2022-01-01 05:50:00,SITE_44,1192.5944573981883,Billed,0.0
TXN_000352,628174695961,Data,240.8864938310684,2022-01-01 05:51:00,SITE_97,12044.324691553418,Billed,0.0
TXN_000353,628179217316,Data,101.70638994194616,2022-01-01 05:52:00,SITE_96,5085.319497097308,Billed,0.0
TXN_000354,628174177945,Roaming,260.95115656781786,2022-01-01 05:53:00,SITE_83,39142.67348517268,Billed,0.0
TXN_000355,628178348340,SMS,177.866251233869,2022-01-01 05:54:00,SITE_30,8893.31256169345,Billed,0.0
TXN_000356,628171183062,Data,29.49150481380959,2022-01-01 05:55:00,SITE_16,1474.5752406904796,Billed,0.0
TXN_000357,628173841992,Interconnection,909.3948422596434,2022-01-01 05:56:00,SITE_12,45469.74211298217,Billed,0.0
TXN_000358,628175294539,Roaming,9.214908257502634,2022-01-01 05:57:00,SITE_74,1382.2362386253951,Billed,0.0
TXN_000359,628177095929,Interconnection,736.3460621927484,2022-01-01 05:58:00,SITE_66,36817.30310963742,Billed,0.0
TXN_000360,628175944505,Data,152.99573903259702,2022-01-01 05:59:00,SITE_18,7649.786951629851,Billed,0.0
TXN_000361,628171803328,Data,912.3173923776004,2022-01-01 06:00:00,SITE_13,45615.86961888002,Billed,0.0
TXN_000362,628175062958,Voice,892.9031436502959,2022-01-01 06:01:00,SITE_93,133935.47154754438,Billed,0.0
TXN_000363,628172043233,Roaming,654.2472452228881,2022-01-01 06:02:00,SITE_24,98137.08678343322,Billed,0.0
TXN_000364,628177468703,Voice,672.5619156508045,2022-01-01 06:03:00,SITE_12,100884.28734762067,Billed,0.0
TXN_000365,628171529525,Data,6.333802827718855,2022-01-01 06:04:00,SITE_60,316.69014138594275,Billed,0.0
TXN_000366,628171176615,Data,984.8866945474884,2022-01-01 06:05:00,SITE_60,49244.33472737442,Billed,0.0
TXN_000367,628175381932,Data,877.9547709722385,2022-01-01 06:06:00,SITE_93,,Unbilled,43897.738548611924
TXN_000368,628177665088,SMS,895.2111195043619,2022-01-01 06:07:00,SITE_86,44760.5559752181,Billed,0.0
TXN_000369,628178474447,Voice,659.5852925138211,2022-01-01 06:08:00,SITE_1,98937.79387707316,Billed,0.0
TXN_000370,628175601020,Data,345.442141725882,2022-01-01 06:09:00,SITE_43,17272.107086294098,Billed,0.0
TXN_000371,628174699391,SMS,893.7550004413903,2022-01-01 06:10:00,SITE_55,44687.75002206952,Billed,0.0
TXN_000372,628179929860,Interconnection,292.22541122304114,2022-01-01 06:11:00,SITE_40,14611.270561152056,Billed,0.0
TXN_000373,628178006454,Roaming,563.1488317988607,2022-01-01 06:12:00,SITE_64,84472.3247698291,Billed,0.0
TXN_000374,628174612610,Interconnection,100.63124137153852,2022-01-01 06:13:00,SITE_34,,Unbilled,5031.562068576926
TXN_000375,628178031883,Roaming,922.0336745026174,2022-01-01 06:14:00,SITE_34,138305.0511753926,Billed,0.0
TXN_000376,628173164367,Data,141.6296873134421,2022-01-01 06:15:00,SITE_48,7081.484365672105,Billed,0.0
TXN_000377,628171144356,Voice,225.67190892467687,2022-01-01 06:16:00,SITE_33,33850.78633870153,Billed,0.0
TXN_000378,628179744220,SMS,558.5760239700868,2022-01-01 06:17:00,SITE_68,27928.80119850434,Billed,0.0
TXN_000379,628179398043,SMS,764.3289072127685,2022-01-01 06:18:00,SITE_30,38216.44536063843,Billed,0.0
TXN_000380,628172748014,SMS,619.7319546303627,2022-01-01 06:19:00,SITE_84,30986.597731518134,Billed,0.0
TXN_000381,628178156720,Data,232.901778887356,2022-01-01 06:20:00,SITE_90,11645.0889443678,Billed,0.0
TXN_000382,628173288627,Data,1.942099484962844,2022-01-01 06:21:00,SITE_79,97.1049742481422,Billed,0.0
TXN_000383,628177517963,Data,757.3934297271318,2022-01-01 06:22:00,SITE_71,37869.67148635659,Billed,0.0
TXN_000384,628177597519,Data,985.2221185851828,2022-01-01 06:23:00,SITE_71,49261.10592925913,Billed,0.0
TXN_000385,628171764121,Voice,810.1032071857843,2022-01-01 06:24:00,SITE_29,121515.48107786763,Billed,0.0
TXN_000386,628178068121,Roaming,460.74641153845874,2022-01-01 06:25:00,SITE_23,69111.96173076882,Billed,0.0
TXN_000387,628174502630,Voice,903.8634941377074,2022-01-01 06:26:00,SITE_34,135579.5241206561,Billed,0.0
TXN_000388,628176698848,Voice,410.4378254452317,2022-01-01 06:27:00,SITE_84,61565.67381678475,Billed,0.0
TXN_000389,628172107677,Data,525.409150159224,2022-01-01 06:28:00,SITE_15,26270.457507961204,Billed,0.0
TXN_000390,628176738852,SMS,477.6526376282876,2022-01-01 06:29:00,SITE_97,23882.63188141437,Billed,0.0
TXN_000391,628171288790,Data,448.1762487928594,2022-01-01 06:30:00,SITE_53,22408.81243964297,Billed,0.0
TXN_000392,628176084921,Data,775.4155785246119,2022-01-01 06:31:00,SITE_17,,Unbilled,38770.778926230596
TXN_000393,628174693305,Data,527.2421383622225,2022-01-01 06:32:00,SITE_64,26362.106918111123,Billed,0.0
TXN_000394,628175466271,Data,317.40040490319086,2022-01-01 06:33:00,SITE_84,15870.020245159543,Billed,0.0
TXN_000395,628175385536,Interconnection,258.90000949081985,2022-01-01 06:34:00,SITE_61,12945.000474540991,Billed,0.0
TXN_000396,628172352695,Interconnection,38.70956965046595,2022-01-01 06:35:00,SITE_57,1935.478482523297,Billed,0.0
TXN_000397,628172589228,Data,583.611966721163,2022-01-01 06:36:00,SITE_77,29180.59833605815,Billed,0.0
TXN_000398,628172100567,Data,230.7314539856332,2022-01-01 06:37:00,SITE_88,11536.57269928166,Billed,0.0
TXN_000399,628178706358,Roaming,148.9857880943667,2022-01-01 06:38:00,SITE_37,22347.868214155005,Billed,0.0
TXN_000400,628171049115,Voice,654.1761338638499,2022-01-01 06:39:00,SITE_7,98126.4200795775,Billed,0.0
TXN_000401,628171721747,Data,681.5280485637273,2022-01-01 06:40:00,SITE_8,34076.40242818637,Billed,0.0
TXN_000402,628176392023,Data,752.4027373654083,2022-01-01 06:41:00,SITE_87,37620.13686827041,Billed,0.0
TXN_000403,628176957515,Interconnection,504.0733194422529,2022-01-01 06:42:00,SITE_78,25203.665972112645,Billed,0.0
TXN_000404,628177232753,Voice,894.1605505986827,2022-01-01 06:43:00,SITE_68,134124.0825898024,Billed,0.0
TXN_000405,628176246880,Data,936.4064106448296,2022-01-01 06:44:00,SITE_21,46820.32053224148,Billed,0.0
TXN_000406,628172404330,Roaming,807.5635688526969,2022-01-01 06:45:00,SITE_61,121134.53532790454,Billed,0.0
TXN_000407,628171251492,Data,635.957888526179,2022-01-01 06:46:00,SITE_74,31797.89442630895,Billed,0.0
TXN_000408,628175035851,Voice,304.41723263759746,2022-01-01 06:47:00,SITE_86,45662.58489563962,Billed,0.0
TXN_000409,628171491072,Interconnection,982.961976698601,2022-01-01 06:48:00,SITE_94,49148.09883493005,Billed,0.0
TXN_000410,628172086880,Data,274.8620310247464,2022-01-01 06:49:00,SITE_94,13743.10155123732,Billed,0.0
TXN_000411,628173055723,SMS,203.45426506844063,2022-01-01 06:50:00,SITE_80,10172.71325342203,Billed,0.0
TXN_000412,628173248988,Data,442.7119596727962,2022-01-01 06:51:00,SITE_75,22135.59798363981,Billed,0.0
TXN_000413,628173976242,Data,57.78373014167608,2022-01-01 06:52:00,SITE_86,2889.186507083804,Billed,0.0
TXN_000414,628175580081,Data,978.515970207119,2022-01-01 06:53:00,SITE_29,48925.79851035596,Billed,0.0
TXN_000415,628173648790,Voice,588.8451228600084,2022-01-01 06:54:00,SITE_25,88326.76842900125,Billed,0.0
TXN_000416,628174763024,Voice,557.3951395725111,2022-01-01 06:55:00,SITE_58,83609.27093587666,Billed,0.0
TXN_000417,628175833177,Roaming,656.1404836198202,2022-01-01 06:56:00,SITE_14,98421.07254297304,Billed,0.0
TXN_000418,628179272841,Data,497.5266241294294,2022-01-01 06:57:00,SITE_78,24876.33120647147,Billed,0.0
TXN_000419,628174353597,Voice,33.03145357744704,2022-01-01 06:58:00,SITE_66,4954.718036617056,Billed,0.0
TXN_000420,628179454561,Data,612.6989775515564,2022-01-01 06:59:00,SITE_54,30634.94887757782,Billed,0.0
TXN_000421,628173597480,Roaming,716.4577030794742,2022-01-01 07:00:00,SITE_77,107468.65546192112,Billed,0.0
TXN_000422,628175197571,Voice,417.3323115634291,2022-01-01 07:01:00,SITE_67,62599.84673451436,Billed,0.0
TXN_000423,628177374201,Data,757.5382764991217,2022-01-01 07:02:00,SITE_30,37876.913824956086,Billed,0.0
TXN_000424,628177118900,Voice,227.7742980390822,2022-01-01 07:03:00,SITE_18,34166.14470586233,Billed,0.0
